"year_month","CustomerID","recency","frequency","monetary","r_score","f_score","m_score"
"2011-07","18172","2","5","1902.68","5","5","5"
"2011-07","18173","67","1","452","2","4","4"
"2011-07","18174","9999","0","0","1","2","2"
"2011-07","18176","9999","0","0","1","2","2"
"2011-07","18177","25","2","635.47","4","5","5"
"2011-07","18178","87","1","465.99","1","4","4"
"2011-07","18179","9999","0","0","1","2","2"
"2011-07","18180","4","2","601.85","5","5","5"
"2011-07","18181","9999","0","0","1","2","2"
"2011-07","18183","9999","0","0","1","2","2"
"2011-07","18184","9999","0","0","1","2","2"
"2011-07","18185","9999","0","0","1","2","2"
"2011-07","18188","9999","0","0","1","2","2"
"2011-07","18189","9999","0","0","1","2","2"
"2011-07","18190","60","1","113","3","3","3"
"2011-07","18191","9999","0","0","1","2","2"
"2011-07","18192","9999","0","0","1","2","2"
"2011-07","18193","33","1","243.76","4","4","4"
"2011-07","18194","9999","0","0","1","2","2"
"2011-07","18196","9999","0","0","1","2","2"
"2011-07","18198","25","6","1970.46","4","5","5"
"2011-07","18200","9999","0","0","1","2","2"
"2011-07","18202","67","2","911.26","2","5","5"
"2011-07","18203","25","1","160.42","4","4","4"
"2011-07","18204","60","1","549.43","3","4","5"
"2011-07","18205","9999","0","0","1","2","2"
"2011-07","18209","9999","0","0","1","2","2"
"2011-07","18210","9999","0","0","1","2","2"
"2011-07","18211","4","1","130.79999999999998","5","3","3"
"2011-07","18212","9999","0","0","1","2","2"
"2011-07","18213","9999","0","0","1","2","2"
"2011-07","18215","9999","0","0","1","2","2"
"2011-07","18216","9999","0","0","1","2","2"
"2011-07","18217","9999","0","0","1","2","2"
"2011-07","18218","79","1","352.7","2","4","4"
"2011-07","18219","17","4","682.44","5","5","5"
"2011-07","18220","9999","0","0","1","2","2"
"2011-07","18221","52","2","537.01","3","5","5"
"2011-07","18222","9999","0","0","1","2","2"
"2011-07","18223","11","4","1438.78","5","5","5"
"2011-07","18224","9999","0","0","1","2","2"
"2011-07","18225","17","2","1075.61","5","5","5"
"2011-07","18226","3","4","1688.91","5","5","5"
"2011-07","18227","85","1","93.75","1","3","3"
"2011-07","18228","9999","0","0","1","2","2"
"2011-07","18229","6","6","2285.96","5","5","5"
"2011-07","18230","41","2","792.24","3","5","5"
"2011-07","18231","60","1","671.02","3","4","5"
"2011-07","18232","25","3","500.62","4","5","5"
"2011-07","18233","9999","0","0","1","2","2"
"2011-07","18235","85","1","430.46000000000004","1","4","4"
"2011-07","18236","23","2","352.75","4","5","4"
"2011-07","18237","2","1","323.38","5","4","4"
"2011-07","18239","86","1","466.71000000000004","1","4","4"
"2011-07","18240","9999","0","0","1","2","2"
"2011-07","18241","3","4","652.83","5","5","5"
"2011-07","18242","64","2","694.08","2","5","5"
"2011-07","18245","17","4","867.9","5","5","5"
"2011-07","18246","9999","0","0","1","2","2"
"2011-07","18248","54","1","496.46000000000004","3","4","5"
"2011-07","18249","9999","0","0","1","2","2"
"2011-07","18250","9999","0","0","1","2","2"
"2011-07","18251","9999","0","0","1","2","2"
"2011-07","18252","39","1","69.9","4","3","3"
"2011-07","18255","9999","0","0","1","2","2"
"2011-07","18257","36","2","571.8","4","5","5"
"2011-07","18259","9999","0","0","1","2","2"
"2011-07","18260","40","2","855.1","4","5","5"
"2011-07","18261","9999","0","0","1","2","2"
"2011-07","18262","8","1","149.48","5","3","4"
"2011-07","18263","23","1","503.8","4","4","5"
"2011-07","18265","26","1","488.55","4","4","4"
"2011-07","18268","2","1","25.5","5","3","3"
"2011-07","18269","9999","0","0","1","2","2"
"2011-07","18270","9999","0","0","1","2","2"
"2011-07","18272","18","1","753.66","5","4","5"
"2011-07","18273","9999","0","0","1","2","2"
"2011-07","18274","9999","0","0","1","2","2"
"2011-07","18276","9999","0","0","1","2","2"
"2011-07","18277","9999","0","0","1","2","2"
"2011-07","18278","9999","0","0","1","2","2"
"2011-07","18280","9999","0","0","1","2","2"
"2011-07","18281","48","1","80.82","3","3","3"
"2011-07","18282","9999","0","0","1","2","2"
"2011-07","18283","16","5","550.19","5","5","5"
"2011-07","18287","69","1","765.28","2","4","5"
"2011-08","12346","9999","0","0","1","2","2"
"2011-08","12347","28","2","967.43","4","5","5"
"2011-08","12348","9999","0","0","1","2","2"
"2011-08","12349","9999","0","0","1","2","2"
"2011-08","12350","9999","0","0","1","2","2"
"2011-08","12352","9999","0","0","1","2","2"
"2011-08","12353","9999","0","0","1","2","2"
"2011-08","12354","9999","0","0","1","2","2"
"2011-08","12355","9999","0","0","1","2","2"
"2011-08","12356","9999","0","0","1","2","2"
"2011-08","12357","9999","0","0","1","2","2"
"2011-08","12358","49","1","484.86","3","4","4"
"2011-08","12359","88","1","1109.32","1","5","5"
"2011-08","12360","11","1","534.7","5","4","5"
"2011-08","12361","9999","0","0","1","2","2"
"2011-08","12362","19","2","773.01","5","5","5"
"2011-08","12363","8","1","252.9","5","4","4"
"2011-08","12364","11","1","623.92","5","4","5"
"2011-08","12365","9999","0","0","1","2","2"
"2011-08","12367","9999","0","0","1","2","2"
"2011-08","12370","9999","0","0","1","2","2"
"2011-08","12371","9999","0","0","1","2","2"
"2011-08","12372","9999","0","0","1","2","2"
"2011-08","12373","9999","0","0","1","2","2"
"2011-08","12374","9999","0","0","1","2","2"
"2011-08","12375","9999","0","0","1","2","2"
"2011-08","12377","9999","0","0","1","2","2"
"2011-08","12378","28","1","4008.62","4","5","5"
"2011-08","12379","69","1","459.84","2","4","4"
"2011-08","12380","84","1","607.5500000000001","1","4","5"
"2011-08","12381","18","1","1268.74","5","5","5"
"2011-08","12383","83","1","99.45","1","3","3"
"2011-08","12384","20","1","292.69","5","4","4"
"2011-08","12386","9999","0","0","1","2","2"
"2011-08","12388","47","1","902.09","3","4","5"
"2011-08","12390","9999","0","0","1","2","2"
"2011-08","12391","9999","0","0","1","2","2"
"2011-08","12393","9999","0","0","1","2","2"
"2011-08","12394","9999","0","0","1","2","2"
"2011-08","12395","11","2","329.85","5","5","4"
"2011-08","12397","34","1","1214.81","4","5","5"
"2011-08","12398","9999","0","0","1","2","2"
"2011-08","12399","18","2","339.7","5","5","4"
"2011-08","12401","9999","0","0","1","2","2"
"2011-08","12402","9999","0","0","1","2","2"
"2011-08","12403","9999","0","0","1","2","2"
"2011-08","12405","47","1","1710.39","3","5","5"
"2011-08","12406","82","1","1621.25","1","5","5"
"2011-08","12407","33","2","911.4","4","5","5"
"2011-08","12408","74","1","654.18","2","4","5"
"2011-08","12409","81","1","6207.08","1","5","5"
"2011-08","12410","9999","0","0","1","2","2"
"2011-08","12412","36","2","890.74","4","5","5"
"2011-08","12413","9999","0","0","1","2","2"
"2011-08","12414","9999","0","0","1","2","2"
"2011-08","12415","12","6","48262.26","5","5","5"
"2011-08","12417","5","3","1355.44","5","5","5"
"2011-08","12418","11","1","668.58","5","4","5"
"2011-08","12420","9999","0","0","1","2","2"
"2011-08","12421","13","2","471.11","5","5","4"
"2011-08","12422","67","1","417.36","2","4","4"
"2011-08","12423","0","2","283.9","5","5","4"
"2011-08","12424","61","2","1760.96","2","5","5"
"2011-08","12425","9999","0","0","1","2","2"
"2011-08","12426","9999","0","0","1","2","2"
"2011-08","12427","9999","0","0","1","2","2"
"2011-08","12428","19","2","1237.58","5","5","5"
"2011-08","12429","71","1","1125.4","2","5","5"
"2011-08","12430","9999","0","0","1","2","2"
"2011-08","12431","18","4","1716.04","5","5","5"
"2011-08","12432","69","3","4016.66","2","5","5"
"2011-08","12433","9999","0","0","1","2","2"
"2011-08","12434","9999","0","0","1","2","2"
"2011-08","12435","9999","0","0","1","2","2"
"2011-08","12436","9999","0","0","1","2","2"
"2011-08","12437","76","1","501.64","2","4","5"
"2011-08","12438","39","1","890.0699999999999","4","4","5"
"2011-08","12441","9999","0","0","1","2","2"
"2011-08","12442","9999","0","0","1","2","2"
"2011-08","12444","20","2","2627.27","5","5","5"
"2011-08","12445","9999","0","0","1","2","2"
"2011-08","12446","9999","0","0","1","2","2"
"2011-08","12447","9999","0","0","1","2","2"
"2011-08","12448","9999","0","0","1","2","2"
"2011-08","12449","28","2","1636.88","4","5","5"
"2011-08","12450","55","2","197.88","3","5","4"
"2011-08","12451","9999","0","0","1","2","2"
"2011-08","12452","9999","0","0","1","2","2"
"2011-08","12453","33","1","707.09","4","4","5"
"2011-08","12454","9999","0","0","1","2","2"
"2011-08","12455","26","3","477.46000000000004","4","5","4"
"2011-08","12456","30","1","1325.23","4","5","5"
"2011-08","12457","9999","0","0","1","2","2"
"2011-08","12458","9999","0","0","1","2","2"
"2011-08","12461","53","1","626.88","3","4","5"
"2011-08","12462","9999","0","0","1","2","2"
"2011-08","12463","74","1","337.84000000000003","2","4","4"
"2011-08","12464","5","2","235.7","5","5","4"
"2011-08","12465","68","1","440.94","2","4","4"
"2011-08","12468","86","1","508.95000000000005","1","4","5"
"2011-08","12471","6","6","2719.08","5","5","5"
"2011-08","12472","37","2","1878.76","4","5","5"
"2011-08","12473","13","2","1186.25","5","5","5"
"2011-08","12474","36","4","1177.25","4","5","5"
"2011-08","12475","9999","0","0","1","2","2"
"2011-08","12476","40","1","746.57","4","4","5"
"2011-08","12477","0","1","4257.0599999999995","5","5","5"
"2011-08","12478","9999","0","0","1","2","2"
"2011-08","12479","9999","0","0","1","2","2"
"2011-08","12480","42","1","557.6800000000001","3","4","5"
"2011-08","12481","78","1","1001.2099999999999","2","4","5"
"2011-08","12483","82","1","319.95","1","4","4"
"2011-08","12484","0","3","2524.48","5","5","5"
"2011-08","12488","9999","0","0","1","2","2"
"2011-08","12489","9999","0","0","1","2","2"
"2011-08","12490","0","3","1321.05","5","5","5"
"2011-08","12491","9999","0","0","1","2","2"
"2011-08","12492","4","1","126.39","5","3","3"
"2011-08","12493","64","1","201.24","2","4","4"
"2011-08","12494","60","1","153.22","3","4","4"
"2011-08","12497","9999","0","0","1","2","2"
"2011-08","12498","9999","0","0","1","2","2"
"2011-08","12500","5","2","563.64","5","5","5"
"2011-08","12501","9999","0","0","1","2","2"
"2011-08","12502","26","1","788.87","4","4","5"
"2011-08","12504","9999","0","0","1","2","2"
"2011-08","12506","9999","0","0","1","2","2"
"2011-08","12507","33","2","858.65","4","5","5"
"2011-08","12508","9999","0","0","1","2","2"
"2011-08","12509","9999","0","0","1","2","2"
"2011-08","12510","41","1","301.52","3","4","4"
"2011-08","12512","9999","0","0","1","2","2"
"2011-08","12513","11","1","612.29","5","4","5"
"2011-08","12514","9999","0","0","1","2","2"
"2011-08","12515","9999","0","0","1","2","2"
"2011-08","12516","79","1","583.2","2","4","5"
"2011-08","12517","25","2","1538.7","4","5","5"
"2011-08","12518","9","1","324.83","5","4","4"
"2011-08","12519","9999","0","0","1","2","2"
"2011-08","12520","41","1","348.29","3","4","4"
"2011-08","12521","41","1","599.68","3","4","5"
"2011-08","12522","9999","0","0","1","2","2"
"2011-08","12523","6","3","517.5600000000001","5","5","5"
"2011-08","12524","61","1","289.09999999999997","2","4","4"
"2011-08","12526","9999","0","0","1","2","2"
"2011-08","12527","9999","0","0","1","2","2"
"2011-08","12528","13","2","515.71","5","5","5"
"2011-08","12530","22","1","416.65","4","4","4"
"2011-08","12531","9999","0","0","1","2","2"
"2011-08","12532","9999","0","0","1","2","2"
"2011-08","12534","29","1","1089.18","4","5","5"
"2011-08","12535","85","1","371.45","1","4","4"
"2011-08","12536","9999","0","0","1","2","2"
"2011-08","12538","9999","0","0","1","2","2"
"2011-08","12539","9999","0","0","1","2","2"
"2011-08","12540","6","5","3948.83","5","5","5"
"2011-08","12541","72","1","223.74","2","4","4"
"2011-08","12544","9999","0","0","1","2","2"
"2011-08","12545","9999","0","0","1","2","2"
"2011-08","12546","9999","0","0","1","2","2"
"2011-08","12547","9999","0","0","1","2","2"
"2011-08","12548","65","1","95.19999999999999","2","3","3"
"2011-08","12550","9999","0","0","1","2","2"
"2011-08","12551","9999","0","0","1","2","2"
"2011-08","12552","9999","0","0","1","2","2"
"2011-08","12553","9","2","684.97","5","5","5"
"2011-08","12556","50","1","312.9","3","4","4"
"2011-08","12557","57","1","4146.34","3","5","5"
"2011-08","12558","9999","0","0","1","2","2"
"2011-08","12559","9999","0","0","1","2","2"
"2011-08","12560","11","2","1436.31","5","5","5"
"2011-08","12561","9999","0","0","1","2","2"
"2011-08","12562","25","2","1160.27","4","5","5"
"2011-08","12564","9999","0","0","1","2","2"
"2011-08","12565","9999","0","0","1","2","2"
"2011-08","12566","9999","0","0","1","2","2"
"2011-08","12567","7","4","3073.84","5","5","5"
"2011-08","12569","6","7","718.7","5","5","5"
"2011-08","12571","20","1","248.35","5","4","4"
"2011-08","12572","9999","0","0","1","2","2"
"2011-08","12573","9999","0","0","1","2","2"
"2011-08","12574","9999","0","0","1","2","2"
"2011-08","12576","48","1","239.2","3","4","4"
"2011-08","12577","9999","0","0","1","2","2"
"2011-08","12578","9999","0","0","1","2","2"
"2011-08","12579","9999","0","0","1","2","2"
"2011-08","12580","9999","0","0","1","2","2"
"2011-08","12581","9999","0","0","1","2","2"
"2011-08","12582","9999","0","0","1","2","2"
"2011-08","12583","5","4","1189.82","5","5","5"
"2011-08","12584","26","3","318.96","4","5","4"
"2011-08","12585","9999","0","0","1","2","2"
"2011-08","12586","9999","0","0","1","2","2"
"2011-08","12587","9999","0","0","1","2","2"
"2011-08","12588","9999","0","0","1","2","2"
"2011-08","12589","43","1","131.5","3","3","3"
"2011-08","12590","9999","0","0","1","2","2"
"2011-08","12591","9999","0","0","1","2","2"
"2011-08","12592","9999","0","0","1","2","2"
"2011-08","12593","7","2","182.1","5","5","4"
"2011-08","12594","20","3","1352.3600000000001","5","5","5"
"2011-08","12596","9999","0","0","1","2","2"
"2011-08","12597","82","1","912.66","1","4","5"
"2011-08","12598","60","1","298.64","3","4","4"
"2011-08","12599","25","3","393.18","4","5","4"
"2011-08","12600","11","2","620.6","5","5","5"
"2011-08","12601","88","1","68.1","1","3","3"
"2011-08","12602","9999","0","0","1","2","2"
"2011-08","12603","9999","0","0","1","2","2"
"2011-08","12604","9999","0","0","1","2","2"
"2011-08","12607","9999","0","0","1","2","2"
"2011-08","12609","85","1","512.8","1","4","5"
"2011-08","12610","5","2","1256.25","5","5","5"
"2011-08","12611","9999","0","0","1","2","2"
"2011-08","12612","9999","0","0","1","2","2"
"2011-08","12613","9999","0","0","1","2","2"
"2011-08","12614","9999","0","0","1","2","2"
"2011-08","12615","67","1","634.74","2","4","5"
"2011-08","12616","9999","0","0","1","2","2"
"2011-08","12617","9999","0","0","1","2","2"
"2011-08","12618","9999","0","0","1","2","2"
"2011-08","12619","15","3","1455.8","5","5","5"
"2011-08","12620","9999","0","0","1","2","2"
"2011-08","12621","0","5","2839.22","5","5","5"
"2011-08","12622","9999","0","0","1","2","2"
"2011-08","12623","9999","0","0","1","2","2"
"2011-08","12624","5","2","641.13","5","5","5"
"2011-08","12625","9999","0","0","1","2","2"
"2011-08","12626","11","4","3499.9","5","5","5"
"2011-08","12627","7","4","1908.57","5","5","5"
"2011-08","12628","9999","0","0","1","2","2"
"2011-08","12630","9999","0","0","1","2","2"
"2011-08","12631","9999","0","0","1","2","2"
"2011-08","12633","28","1","219.2","4","4","4"
"2011-08","12635","53","1","683.64","3","4","5"
"2011-08","12637","56","1","662.35","3","4","5"
"2011-08","12638","9999","0","0","1","2","2"
"2011-08","12639","9999","0","0","1","2","2"
"2011-08","12640","9999","0","0","1","2","2"
"2011-08","12641","14","1","185.9","5","4","4"
"2011-08","12642","6","1","366.45","5","4","4"
"2011-08","12643","27","3","1932.72","4","5","5"
"2011-08","12644","28","1","477.91","4","4","4"
"2011-08","12645","8","1","511.96000000000004","5","4","5"
"2011-08","12646","9999","0","0","1","2","2"
"2011-08","12647","25","2","584.4","4","5","5"
"2011-08","12648","53","1","318.05","3","4","4"
"2011-08","12649","6","2","248.51000000000002","5","5","4"
"2011-08","12650","9999","0","0","1","2","2"
"2011-08","12651","9999","0","0","1","2","2"
"2011-08","12652","9999","0","0","1","2","2"
"2011-08","12653","47","1","1430.75","3","5","5"
"2011-08","12654","9999","0","0","1","2","2"
"2011-08","12656","15","1","1161.07","5","5","5"
"2011-08","12657","9999","0","0","1","2","2"
"2011-08","12658","9999","0","0","1","2","2"
"2011-08","12659","9999","0","0","1","2","2"
"2011-08","12660","9999","0","0","1","2","2"
"2011-08","12662","6","3","1309.26","5","5","5"
"2011-08","12664","42","1","653.9","3","4","5"
"2011-08","12665","9999","0","0","1","2","2"
"2011-08","12667","9999","0","0","1","2","2"
"2011-08","12668","9999","0","0","1","2","2"
"2011-08","12669","49","1","471.43","3","4","4"
"2011-08","12670","9999","0","0","1","2","2"
"2011-08","12672","9999","0","0","1","2","2"
